Id,SalePrice
1371,135494.71609245223
1014,148583.33155492996
1507,120489.66911855804
702,139925.8271972021
750,171955.82943367574
261,127684.72390428056
1559,89535.50271888037
577,166557.97636755253
2812,196870.6722119891
2080,137264.16137891723
1368,124729.06136788837
2376,133758.485638194
659,122879.0046913456
1235,129399.83289546632
332,83116.63674019265
1917,143629.1952425378
2094,266741.40150623594
1460,233250.8595744121
1471,226575.14128795618
1509,112988.76838172195
1922,117071.71677627775
433,472811.12596670975
460,267030.8717285534
1116,242198.52081468527
1137,170121.5886385281
53,182902.93579953886
2354,247300.1336531723
1475,185522.9612555862
1761,513763.4318800949
842,133853.97340080843
2739,142220.4040367913
2509,171934.0577884629
1007,209349.03208347035
2610,174341.93580593923
1952,121863.26099951033
2719,138942.52859841983
2921,99984.24007684448
1966,123130.55150700695
292,122103.63924883686
1204,199300.6807706585
1829,276166.70884830545
2419,205962.13511232534
391,162276.33686181807
798,121498.53704185318
481,242079.98098136502
193,152445.13104411945
555,126048.33499757752
899,63793.8294588862
2357,205198.1741510929
328,138488.19273623553
1356,127291.33299757125
1154,104978.56170691128
1730,197976.43416693126
2249,158074.46147950002
1119,295089.7940187953
2856,141212.84967585487
1394,112988.76838172195
2587,128084.09775167916
61,249804.83907072272
2661,192817.74819370807
2711,120027.32099963783
1147,174201.42221027153
757,157775.0590256956
2623,99236.95239388524
2378,158458.04886051672
1413,139396.07595325366
1722,224546.03762696162
1112,223401.4361951158
1623,194579.19615179038
1201,190440.39699601312
1513,119946.09459531904
957,296666.1318937283
1171,286163.1128169862
1145,194090.39095193404
2726,216820.0368591624
703,171491.25974995832
760,113390.97408754673
1964,141092.2363563611
2512,209481.05244916648
159,123239.97400946433
1281,174688.447514499
468,178329.7377110718
290,147907.37236309214
665,103982.23722226114
1463,255291.25665037165
1792,212347.49132565164
923,101317.36595836231
500,225806.82177759378
1408,129933.11920487384
331,89475.03109831449
170,153036.58207488313
2192,97835.66645268121
2571,267823.3692792687
2314,168270.66736539706
2647,112702.63197540512
422,490344.0022457666
2457,297410.30070440046
1838,192640.11496239368
2805,247517.88289894842
1645,155211.03631135562
1711,316348.7227215428
2825,232413.12404069788
322,345026.81232803385
2103,255191.5679784285
342,116135.39993082764
600,129154.06251262322
488,172325.40386091798
1725,270855.99609477574
2246,258816.8908103635
2847,144401.1230802837
806,242293.1338700993
530,217464.72478304236
963,186938.94336099311
2678,99896.28028015935
171,99057.10423308822
2401,426229.6077689124
805,242079.98098136502
2259,194042.80072730815
1748,245547.69385382786
1361,131702.54509848575
1677,128930.14651351736
1406,147822.9440966705
2322,232413.12404069788
688,144456.99377714374
143,118528.30851731279
804,231394.23250376058
1214,147973.67147024878
2828,152352.3583036627
1999,140629.87266791414
2467,188180.51752451845
2665,209731.53021329112
1538,407631.6597416729
398,116389.24307241138
2822,115217.83177860576
2157,149633.47702422173
1856,167807.93175410375
1269,124815.41692643077
2570,106482.35178575512
2320,268881.6407763727
1517,117621.62449553855
2304,103354.30166732974
1312,111110.99721962393
2012,148558.65021014318
506,213850.67306321993
2865,197568.6061946117
2367,118639.72611099815
554,99936.53617202678
238,124001.94928482405
1954,111903.9848875945
2488,163849.06039187958
2291,93796.48981665836
1969,119050.22294061581
2725,161930.18406826255
1482,160253.39561282267
2763,188180.51752451845
503,231394.23250376058
1584,259652.97093190247
1531,141720.04788312461
2210,124624.71088491085
459,297256.590941425
556,121871.31703532171
1347,135995.4301164651
1290,97536.22424620867
1388,91303.90899389572
1571,236686.64116604248
2754,202974.54949786665
765,141498.58443478425
2494,109548.35185189068
2870,205488.1501172518
7,226852.240750823
1114,253160.2982993682
2418,281298.5442632831
291,118449.1088977697
18,295780.72378266684
39,350921.67477432237
1001,227788.08382600948
2442,222154.0823676437
616,131704.9620459053
2680,67393.5415197094
1414,139273.4444683472
289,141730.1665952111
40,231597.54474643667
860,118460.4293780805
409,141417.6491225027
673,122811.43128895691
2427,188180.51752451845
2036,212051.18530313967
2564,129325.9690037857
642,131962.64814784765
1008,193919.6433568552
1908,141930.22282509314
2519,213626.0576569637
1369,124176.66291365887
2855,175712.7683778674
712,120528.82551308205
1943,110257.28829693008
1958,127059.94368149416
107,184688.92526780113
2295,184059.24529768107
704,84163.7350833019
676,124492.16215906163
259,171741.28295059258
93,278080.71902696573
106,255986.0590731795
2315,176041.39234498132
1050,104978.56170691128
1095,243807.67229618272
2709,134287.01801745102
758,130348.36359454996
1496,151753.11931371872
2370,137435.63783257635
2458,275534.8990175057
2733,117152.98928689946
161,246423.21087324858
726,190952.14009139664
845,205059.2033470843
947,251587.661400687
2232,95134.96625510228
2563,150213.79961394865
2299,78640.76739186182
211,73176.67756217907
605,161739.58345491547
1478,216250.11501713208
2247,258816.8908103635
2274,170136.77070575574
2869,184479.22666080078
967,210925.099191468
2656,108776.22185431363
667,185360.7093552363
1042,120332.0536140628
2023,172665.20703623493
2447,377720.416971822
2055,137188.67738127982
2275,284077.17947864876
2204,182658.23310153384
1563,256982.8402909078
483,221180.16594046322
796,136873.50832239504
1526,154448.89784734222
2042,125072.79582670427
442,337825.44734528003
1693,330957.6389528106
1468,243807.67229618272
1430,178910.41079617935
2605,125650.34234226894
1529,267763.46282810025
335,114600.48890017545
1287,126275.2412871094
31,108275.46317903703
1785,288782.71671188
82,165765.776545355
2620,111362.95287109395
252,198689.67236478333
721,87763.79149823793
2165,180884.25394034994
2316,205017.65473018223
775,126048.33499757752
1558,101480.67120497838
17,222428.6281102962
1022,188438.87815080967
925,126596.07240845246
438,251587.661400687
1270,125189.99174077391
1272,109826.48004797293
215,154199.7651550575
266,236369.9100844657
2402,298302.8337981085
1250,128432.69366058393
1984,119415.49111521726
1279,122741.09929911236
377,226755.2811617966
1252,127579.30628437844
2156,273582.38036765746
499,292998.7043249489
1374,135031.97600656087
2898,179148.20938562843
401,99939.2559881531
2721,168428.92054532983
2078,211878.02505961823
2589,127579.97889981503
1946,186719.19217660514
1334,137079.44310184807
2781,220493.69972884076
431,387938.7693778764
576,209895.2635368308
1474,226037.48617153714
2254,142617.5674394966
2155,316510.8388971111
885,119881.29922643123
643,143152.07319044278
1944,125798.30518149943
480,207865.52360618356
2845,99459.78812671687
2387,306495.01034248405
2407,202974.54949786665
2527,170548.87597227696
2514,171934.0577884629
629,154371.50865061802
80,202527.20492723506
1876,124254.54845017836
1546,127361.37131493345
2518,166554.58530272194
2347,159202.61950652415
783,225050.46154863335
1322,61708.579394286215
194,94958.45148744056
1770,266741.40150623594
2143,149856.61138583603
1229,210049.83092956225
511,280065.34156453493
46,219612.81898845502
1348,185956.89563700507
2465,188180.51752451845
387,231597.97656513902
873,231394.23250376058
1918,117007.33688127913
2764,275534.8990175057
2184,109983.72629679294
934,168719.61326415226
1920,126675.90708356159
2631,145431.425626188
1768,474811.64902960963
2040,121455.74341891689
1749,220579.83399192177
834,250654.81272730193
1457,219016.74114738088
79,122698.69146499416
2302,111903.9848875945
1817,146504.64543431642
2755,213862.98685401044
359,207682.6576437676
2059,105727.78321229012
2092,251186.54627696783
2516,226148.59213208407
150,96714.7241290301
1656,136966.0138038163
83,86773.0457922986
2411,182175.20162630384
795,74107.84482643269
2312,222154.0823676437
2917,123679.74687275263
1624,186847.0146167902
2215,298654.12553039554
1211,144483.59700555808
1485,167653.88587107047
1024,199932.02592540564
570,174153.2186859276
2874,151545.056722653
700,109820.34840715614
2756,179873.95681805952
2022,160030.03117903182
583,223343.19422586932
2392,485854.01983251603
2424,202974.54949786665
212,90422.94208240235
736,136280.5887460954
1610,154449.5794250895
890,117265.69198098444
467,195180.5370023285
578,199375.00243224102
1747,198815.34141772432
1149,159161.83343666213
2758,212161.07802997413
857,132182.33111807803
2219,322263.79354038753
733,95396.79988198723
2909,125477.84864178917
1798,266976.26883533585
235,100728.39721773205
2366,152097.2343413642
1027,128409.28522728223
1195,134363.71536598745
1303,58142.079207781295
148,169723.26844395214
608,153418.4216704203
2515,186847.36299750776
821,317209.69890893414
2500,243847.81348301834
745,107235.93082366193
741,116491.72496268978
1611,111752.38384688405
2532,128894.49158355684
1081,241985.45115968696
1692,358488.85304208536
2520,198793.0514742653
276,90187.91713176123
1992,138469.86146431003
663,71154.06770022206
418,133120.6039788484
1733,218738.61649306858
2359,151138.64047261322
253,182902.93579953886
1518,191569.3853070674
2035,157223.79519315076
2919,87977.2261824091
1540,277416.8190243068
2120,127598.1788907623
1674,172899.75916889618
256,154405.87214709356
2361,95570.77016027842
978,92488.71056751854
2280,141208.87942388107
2095,204264.7988222559
1709,325278.4802425217
2801,254420.7330653844
1246,124415.24492919956
2373,127966.75630246564
1055,261505.5901427477
2017,148980.5623736665
1099,255291.25665037165
1344,94731.9731329083
835,168258.55264106512
1117,200853.07782176914
2043,111111.20438948569
2085,128379.92609409604
410,162276.33686181807
2650,146816.8251491079
2867,178904.59687577232
1668,105727.78321229012
1161,177333.70831010782
2122,186682.63922134068
2539,139381.4142754894
1047,136139.98847316654
1445,120226.1932798551
541,115408.80563169773
569,178329.7377110718
1276,146532.5667073267
918,158991.91201965773
326,153570.72526505255
1936,138747.41510226324
895,101340.55570570054
257,127038.79066929096
1241,156954.29787206187
1545,141777.70015512526
1189,158635.7878163584
270,146474.9196674732
2066,187427.4438102648
693,123705.56776228298
1259,158870.98713975702
2916,168403.79165190796
2321,281051.0772301289
1977,99791.73868580286
1895,139066.16586851538
1240,164202.43698513144
85,150034.89979408614
1823,105993.8559149019
825,278081.2375141925
110,219612.81898845502
697,139649.31238791355
2297,103012.70430692019
1231,136634.45294636794
1355,133810.48807985015
968,353426.1509827487
584,217211.82222334263
1315,128278.0977080049
1606,140313.00645380028
206,113666.81261683766
1685,342664.6755876988
2016,126275.4767309148
869,184208.29047897633
2135,114853.40667490166
2346,187317.57789463326
2430,245451.80993040197
2198,88644.21206546015
2652,136288.43597472997
27,107371.66516943062
241,164160.3700216216
906,137001.40042169724
1506,127308.78017796486
2098,370781.0729993744
1435,212925.81516635072
2213,135588.77794843842
1274,142426.93027648565
743,52333.888124671066
1737,186847.0146167902
2797,299316.8511829557
2185,70017.22685365795
58,190639.61453511787
830,205059.2033470843
808,127845.38702455256
680,123443.16272489671
1153,97978.82475614749
1291,146690.9255085183
1818,165123.4801086675
2161,195475.58862037226
1883,120157.34179920265
350,269718.75317867484
2473,131358.11966836132
295,149535.3827620718
293,206662.8675063601
859,128759.00623954087
288,73517.95676410163
1578,156350.5195346348
102,174675.53085186833
2831,176696.80197725646
1030,149324.4469324575
2551,131253.44788050128
1286,192113.18276564198
958,322913.3777114739
776,123953.52756810811
72,197108.51130290635
2263,255191.5679784285
1866,162815.31305965266
2876,86809.21282211172
2146,234915.53893219656
103,203606.09370581966
1500,150200.77812842035
492,172325.40386091798
167,121007.69827362793
2597,116629.54170800398
2685,118160.65679700985
1035,161127.24715744855
1220,69723.34996470803
2602,180511.63538082867
2159,220579.83399192177
695,159255.62225597436
1109,229665.2173828508
640,158475.78966814696
1652,161865.38412989103
2090,178202.19012968606
1188,156925.69106712748
2345,257865.3164056577
1059,372386.1209538681
2751,213862.98685401044
128,165096.41300953765
1523,239590.26141221516
2925,160893.60470452928
2145,275534.38527795416
1121,206704.5281903319
566,247143.8180352718
565,226342.92939409745
1331,129071.45646496367
2928,108898.90516063712
156,138583.4627214643
797,125132.53905959208
327,97180.13751279486
2859,148731.89666762666
1453,106206.37873072027
1762,320560.1587073545
1868,219850.79707332165
1760,174793.9104181503
1113,253383.20743427664
1812,175444.67564824456
117,141049.59934761262
1142,209164.86103738457
2342,389431.4221740391
927,134705.0969422873
2478,163210.40463508578
655,80260.23657893523
2064,141092.2363563611
369,250654.81272730193
2239,143992.11066546998
2732,224635.9304992708
1653,162468.01617713296
959,184208.29047897633
2395,354670.09106482577
1412,91551.43916793825
271,267807.44924263
1484,160253.39561282267
1497,130993.04489247859
552,175399.27091134613
2,106476.02219421549
1855,237886.5833490048
4,264316.33233995613
2292,175992.67968279618
134,133482.97686535036
646,101251.26253207959
42,301324.10271650355
532,205059.2033470843
713,87996.57115534482
2561,129736.07265211055
2360,124009.3207157911
1333,125847.44754392894
1407,222025.7170073669
2892,302288.1113557471
574,239022.02063481614
1227,179109.47552178684
2591,238492.96595973396
1476,226037.48617153714
1125,255291.25665037165
1446,130301.00977014094
408,125756.68555654101
1101,308716.9805810338
2251,176361.20068731293
373,172822.85614748637
2554,121562.91303217453
2382,245667.93172267423
1985,85631.29103544369
519,228471.25424041893
1093,202122.31932055435
864,242293.1338700993
2889,137135.10639984094
2308,148342.95614002916
986,126048.33499757752
1302,137469.17041589998
585,146460.6459272576
2708,135151.58540168882
147,108275.46317903703
1441,222758.6987845036
383,203340.02751155742
285,136161.82627387272
181,111393.09272112533
358,179360.76115637645
780,134680.54529547459
258,199443.32943665585
1865,197213.59256885794
692,126458.84860857096
2902,308597.00516633905
508,233250.42467389218
2638,127579.97889981503
36,161126.39767857475
611,153224.1919738216
2281,132001.68358683228
1678,151118.02191971015
1696,386671.80330092064
1557,88789.16713967433
2180,154764.27748947122
1726,224546.03762696162
951,143459.74177916104
267,225895.0315638184
2706,117152.98928689946
2221,240491.8891444282
1357,168735.74925687906
2901,322847.9498734405
347,192000.18459166924
2164,198815.34141772432
1586,348364.34699874336
360,178329.7377110718
1769,226806.2765011095
2617,182701.0871901347
1879,126996.57159131499
991,186580.81306932762
1535,106752.69590047891
1191,132465.1876324107
1579,201535.83648475856
1882,128270.33517431401
1510,122755.09073606439
2196,149417.86209128922
1845,165267.70969282475
2336,386778.8290854677
942,97089.90351436769
861,113500.23172342498
2555,121976.31133828378
1392,140035.60895133112
2099,255191.5679784285
1543,140994.78360893106
948,202997.27429776403
1239,159689.75613667534
22,229487.31102840332
2796,227561.78954596797
2747,182540.3590823576
92,304357.17194829584
210,150221.8180066452
1858,219032.10751848615
2228,183100.06713084073
447,192715.00915246637
827,242079.98098136502
1649,241906.8372820788
682,112188.09365732486
2698,127692.3142600315
494,197528.51962981286
214,70045.02019942473
2441,243779.92441158186
2679,98855.72636628518
1336,130190.35346286427
465,217464.72478304236
1524,151155.84364514408
2543,128766.4203680172
631,128482.8651230809
2452,313139.2417222508
228,154014.03867596205
126,150095.80853689535
1092,229172.67091960114
1122,185522.9612555862
932,196628.9873026477
1980,105075.01979221869
2171,110512.9924951199
551,152208.2505379133
2768,176394.25507662492
2056,105727.78321229012
1159,331256.593852004
2645,103754.59703836933
1174,197406.47739711215
2266,198547.93293385714
2462,450442.09600427345
1219,140092.4131887244
2922,145513.4020077386
118,130934.78119319082
474,189919.57891051655
2576,129850.30645808582
872,257812.99573244769
1077,222954.83923757472
1536,112324.82062372602
1150,133854.22297526486
2341,286104.59774762986
1931,145234.63399800536
2785,118160.65679700985
2538,124009.3207157911
597,189153.30007466086
464,184208.29047897633
233,227132.0030136138
2169,121344.47434437448
2123,192057.86493127767
1867,158258.50995520575
137,199843.09945771948
515,231394.23250376058
933,139995.65101666978
2784,164183.74897876367
972,162494.89425205407
599,162276.33686181807
2614,140605.73714388593
2582,143195.77939255073
1409,180969.92794760136
175,81194.42033338662
352,201717.8846851793
976,112171.5164133468
2134,204502.6270630222
984,106813.86643527333
2396,420046.9458497398
1673,148303.70988105083
404,127499.3367318861
607,158423.4930331488
814,153573.18132146378
868,184208.29047897633
2271,174793.9104181503
1633,211265.74810680762
337,160853.70080270394
2765,149425.57416325706
1746,254967.0679784516
368,251587.661400687
2806,219154.85816600532
1662,197213.59256885794
1234,204971.55834374912
1373,113231.60915211415
1672,112619.54698324643
1939,136928.36898960164
